Timestamp,User_ID,Application,Signal_Str,Latency,Required_,Allocated_,Resource_Allocation
14,User_58,Streaming,-65 dBm,18 ms,2.50 Mbps,0.50 Mbps,20%
14,User_59,Online_Gaming,-53 dBm,17 ms,2.00 Mbps,1.60 Mbps,80%
14,User_60,Background,-80 dBm,24 ms,0.80 Mbps,0.52 Mbps,65%
14,User_61,Web_Browsing,-77 dBm,20 ms,1.20 Mbps,0.47 Mbps,39%
14,User_62,IoT_Temp,-44 dBm,11 ms,0.10 Mbps,0.09 Mbps,87%
14,User_63,Video_Streaming,-44 dBm,10 ms,2.00 Mbps,1.64 Mbps,82%
14,User_64,Emergency,-57 dBm,15 ms,5.00 Mbps,1.36 Mbps,27%
14,User_65,Video_Call,-44 dBm,12 ms,3.00 Mbps,2.18 Mbps,73%
14,User_66,Voice_Call,-43 dBm,10 ms,1.50 Mbps,1.33 Mbps,89%
14,User_67,Streaming,-50 dBm,13 ms,2.50 Mbps,1.78 Mbps,71%
14,User_68,Online_Gaming,-41 dBm,9 ms,2.00 Mbps,1.76 Mbps,88%
14,User_69,Background,-59 dBm,19 ms,0.80 Mbps,0.62 Mbps,77%
14,User_70,Web_Browsing,-35 dBm,8 ms,1.20 Mbps,1.05 Mbps,88%
14,User_71,IoT_Temp,-62 dBm,17 ms,0.10 Mbps,0.07 Mbps,73%
14,User_72,Video_Streaming,-46 dBm,14 ms,2.00 Mbps,1.42 Mbps,71%
14,User_73,Emergency,-51 dBm,12 ms,5.00 Mbps,2.12 Mbps,42%
14,User_74,Video_Call,-54 dBm,17 ms,3.00 Mbps,1.40 Mbps,47%
14,User_75,Voice_Call,-78 dBm,20 ms,1.50 Mbps,0.42 Mbps,28%
14,User_76,Streaming,-54 dBm,16 ms,2.50 Mbps,1.60 Mbps,64%
14,User_77,Online_Gaming,-52 dBm,17 ms,2.00 Mbps,1.50 Mbps,75%
14,User_78,Background,-56 dBm,17 ms,0.80 Mbps,0.57 Mbps,71%
14,User_79,Web_Browsing,-39 dBm,9 ms,1.20 Mbps,0.92 Mbps,77%
14,User_80,IoT_Temp,-40 dBm,11 ms,0.10 Mbps,0.07 Mbps,72%
14,User_81,Video_Streaming,-37 dBm,11 ms,2.00 Mbps,1.61 Mbps,81%
14,User_82,Emergency,-81 dBm,23 ms,5.00 Mbps,0.59 Mbps,12%
14,User_83,Video_Call,-54 dBm,13 ms,3.00 Mbps,1.63 Mbps,54%
14,User_84,Voice_Call,-45 dBm,15 ms,1.50 Mbps,1.15 Mbps,77%
14,User_85,Streaming,-36 dBm,8 ms,2.50 Mbps,1.76 Mbps,70%
14,User_86,Online_Gaming,-60 dBm,15 ms,2.00 Mbps,0.91 Mbps,46%
14,User_87,Background,-41 dBm,10 ms,0.80 Mbps,0.61 Mbps,76%
14,User_88,Web_Browsing,-55 dBm,15 ms,1.20 Mbps,0.98 Mbps,81%
14,User_89,IoT_Temp,-39 dBm,10 ms,0.10 Mbps,0.08 Mbps,78%
14,User_90,Video_Streaming,-46 dBm,12 ms,2.00 Mbps,1.70 Mbps,85%
15,User_1,Emergency,-37 dBm,12 ms,5.00 Mbps,3.89 Mbps,78%
15,User_2,Video_Call,-61 dBm,17 ms,3.00 Mbps,0.88 Mbps,29%
15,User_3,Voice_Call,-50 dBm,12 ms,1.50 Mbps,1.21 Mbps,81%
15,User_4,Streaming,-52 dBm,13 ms,2.50 Mbps,1.88 Mbps,75%
15,User_5,Online_Gaming,-56 dBm,16 ms,2.00 Mbps,1.28 Mbps,64%
15,User_6,Background,-48 dBm,12 ms,0.80 Mbps,0.56 Mbps,71%
15,User_7,Web_Browsing,-35 dBm,8 ms,1.20 Mbps,0.91 Mbps,75%
15,User_8,IoT_Temp,-54 dBm,16 ms,0.10 Mbps,0.08 Mbps,77%
15,User_9,Video_Streaming,-74 dBm,22 ms,2.00 Mbps,0.52 Mbps,26%
15,User_10,Emergency,-39 dBm,9 ms,5.00 Mbps,3.44 Mbps,69%
15,User_11,Video_Call,-56 dBm,17 ms,3.00 Mbps,1.36 Mbps,45%
15,User_12,Voice_Call,-50 dBm,14 ms,1.50 Mbps,1.33 Mbps,88%
15,User_13,Streaming,-34 dBm,7 ms,2.50 Mbps,2.24 Mbps,89%
15,User_14,Online_Gaming,-46 dBm,12 ms,2.00 Mbps,1.42 Mbps,71%
15,User_15,Background,-46 dBm,12 ms,0.80 Mbps,0.67 Mbps,84%
15,User_16,Web_Browsing,-54 dBm,14 ms,1.20 Mbps,1.01 Mbps,84%
15,User_17,IoT_Temp,-46 dBm,13 ms,0.10 Mbps,0.07 Mbps,72%
15,User_18,Video_Streaming,-73 dBm,22 ms,2.00 Mbps,0.51 Mbps,25%
15,User_19,Emergency,-61 dBm,19 ms,5.00 Mbps,0.98 Mbps,20%
15,User_20,Video_Call,-52 dBm,13 ms,3.00 Mbps,1.91 Mbps,64%
15,User_21,Voice_Call,-45 dBm,12 ms,1.50 Mbps,1.30 Mbps,87%
15,User_22,Streaming,-36 dBm,10 ms,2.50 Mbps,1.90 Mbps,76%
15,User_23,Online_Gaming,-39 dBm,11 ms,2.00 Mbps,1.54 Mbps,77%
15,User_24,Background,-53 dBm,17 ms,0.80 Mbps,0.61 Mbps,76%
15,User_25,Web_Browsing,-50 dBm,14 ms,1.20 Mbps,1.02 Mbps,85%
15,User_26,IoT_Temp,-62 dBm,17 ms,0.10 Mbps,0.07 Mbps,75%
15,User_27,Video_Streaming,-54 dBm,14 ms,2.00 Mbps,1.41 Mbps,71%
15,User_28,Emergency,-57 dBm,16 ms,5.00 Mbps,1.64 Mbps,33%
15,User_29,Video_Call,-50 dBm,13 ms,3.00 Mbps,2.11 Mbps,70%
15,User_30,Voice_Call,-40 dBm,12 ms,1.50 Mbps,1.15 Mbps,76%
15,User_31,Streaming,-43 dBm,14 ms,2.50 Mbps,1.98 Mbps,79%
15,User_32,Online_Gaming,-58 dBm,17 ms,2.00 Mbps,1.06 Mbps,53%
15,User_33,Background,-60 dBm,18 ms,0.80 Mbps,0.68 Mbps,85%
15,User_34,Web_Browsing,-69 dBm,21 ms,1.20 Mbps,0.45 Mbps,37%
15,User_35,IoT_Temp,-33 dBm,7 ms,0.10 Mbps,0.08 Mbps,81%
15,User_36,Video_Streaming,-57 dBm,17 ms,2.00 Mbps,1.09 Mbps,55%
15,User_37,Emergency,-52 dBm,13 ms,5.00 Mbps,2.24 Mbps,45%
15,User_38,Video_Call,-43 dBm,14 ms,3.00 Mbps,2.22 Mbps,74%
15,User_39,Voice_Call,-63 dBm,17 ms,1.50 Mbps,0.64 Mbps,43%
15,User_40,Streaming,-66 dBm,17 ms,2.50 Mbps,0.51 Mbps,20%
15,User_41,Online_Gaming,-48 dBm,13 ms,2.00 Mbps,1.58 Mbps,79%
15,User_42,Background,-42 dBm,14 ms,0.80 Mbps,0.58 Mbps,72%
15,User_43,Web_Browsing,-48 dBm,11 ms,1.20 Mbps,0.93 Mbps,78%
15,User_44,IoT_Temp,-56 dBm,17 ms,0.10 Mbps,0.09 Mbps,88%
15,User_45,Video_Streaming,-55 dBm,13 ms,2.00 Mbps,1.40 Mbps,70%
15,User_46,Emergency,-39 dBm,13 ms,5.00 Mbps,3.88 Mbps,78%
15,User_47,Video_Call,-52 dBm,13 ms,3.00 Mbps,1.48 Mbps,49%
15,User_48,Voice_Call,-52 dBm,17 ms,1.50 Mbps,1.16 Mbps,77%
15,User_49,Streaming,-35 dBm,8 ms,2.50 Mbps,2.00 Mbps,80%
15,User_50,Online_Gaming,-44 dBm,14 ms,2.00 Mbps,1.77 Mbps,89%
15,User_51,Background,-60 dBm,15 ms,0.80 Mbps,0.71 Mbps,88%
15,User_52,Web_Browsing,-64 dBm,18 ms,1.20 Mbps,0.54 Mbps,45%
15,User_53,IoT_Temp,-45 dBm,14 ms,0.10 Mbps,0.09 Mbps,88%
15,User_54,Video_Streaming,-45 dBm,12 ms,2.00 Mbps,1.77 Mbps,89%
15,User_55,Emergency,-44 dBm,12 ms,5.00 Mbps,3.35 Mbps,67%
15,User_56,Video_Call,-53 dBm,16 ms,3.00 Mbps,1.68 Mbps,56%
15,User_57,Voice_Call,-62 dBm,20 ms,1.50 Mbps,0.90 Mbps,60%
15,User_58,Streaming,-68 dBm,18 ms,2.50 Mbps,0.55 Mbps,22%
15,User_59,Online_Gaming,-55 dBm,15 ms,2.00 Mbps,1.43 Mbps,72%
15,User_60,Background,-80 dBm,22 ms,0.80 Mbps,0.50 Mbps,62%
15,User_61,Web_Browsing,-81 dBm,25 ms,1.20 Mbps,0.51 Mbps,43%
15,User_62,IoT_Temp,-54 dBm,16 ms,0.10 Mbps,0.09 Mbps,87%
15,User_63,Video_Streaming,-47 dBm,12 ms,2.00 Mbps,1.58 Mbps,79%
15,User_64,Emergency,-47 dBm,12 ms,5.00 Mbps,2.59 Mbps,52%
15,User_65,Video_Call,-55 dBm,15 ms,3.00 Mbps,1.44 Mbps,48%
15,User_66,Voice_Call,-34 dBm,10 ms,1.50 Mbps,1.32 Mbps,88%
15,User_67,Streaming,-57 dBm,17 ms,2.50 Mbps,1.29 Mbps,52%
15,User_68,Online_Gaming,-32 dBm,7 ms,2.00 Mbps,1.56 Mbps,78%
15,User_69,Background,-57 dBm,17 ms,0.80 Mbps,0.69 Mbps,86%
15,User_70,Web_Browsing,-35 dBm,10 ms,1.20 Mbps,0.88 Mbps,73%
15,User_71,IoT_Temp,-61 dBm,15 ms,0.10 Mbps,0.09 Mbps,87%
15,User_72,Video_Streaming,-39 dBm,11 ms,2.00 Mbps,1.59 Mbps,79%
15,User_73,Emergency,-52 dBm,13 ms,5.00 Mbps,2.07 Mbps,41%
15,User_74,Video_Call,-47 dBm,13 ms,3.00 Mbps,2.22 Mbps,74%
15,User_75,Voice_Call,-84 dBm,26 ms,1.50 Mbps,0.46 Mbps,31%
15,User_76,Streaming,-60 dBm,15 ms,2.50 Mbps,0.98 Mbps,39%
15,User_77,Online_Gaming,-51 dBm,16 ms,2.00 Mbps,1.62 Mbps,81%
15,User_78,Background,-59 dBm,16 ms,0.80 Mbps,0.60 Mbps,75%
15,User_79,Web_Browsing,-47 dBm,13 ms,1.20 Mbps,1.03 Mbps,86%
15,User_80,IoT_Temp,-51 dBm,12 ms,0.10 Mbps,0.08 Mbps,85%
15,User_81,Video_Streaming,-34 dBm,9 ms,2.00 Mbps,1.68 Mbps,84%
15,User_82,Emergency,-72 dBm,22 ms,5.00 Mbps,0.63 Mbps,13%
15,User_83,Video_Call,-46 dBm,15 ms,3.00 Mbps,2.35 Mbps,78%
15,User_84,Voice_Call,-37 dBm,8 ms,1.50 Mbps,1.30 Mbps,87%
15,User_85,Streaming,-37 dBm,11 ms,2.50 Mbps,2.05 Mbps,82%
15,User_86,Online_Gaming,-56 dBm,17 ms,2.00 Mbps,1.45 Mbps,72%
15,User_87,Background,-46 dBm,11 ms,0.80 Mbps,0.65 Mbps,81%
15,User_88,Web_Browsing,-49 dBm,12 ms,1.20 Mbps,1.02 Mbps,85%
15,User_89,IoT_Temp,-45 dBm,11 ms,0.10 Mbps,0.09 Mbps,89%
15,User_90,Video_Streaming,-39 dBm,10 ms,2.00 Mbps,1.80 Mbps,90%
16,User_1,Emergency,-46 dBm,12 ms,5.00 Mbps,2.46 Mbps,49%
16,User_2,Video_Call,-57 dBm,17 ms,3.00 Mbps,1.15 Mbps,38%
16,User_3,Voice_Call,-58 dBm,14 ms,1.50 Mbps,1.17 Mbps,78%
16,User_4,Streaming,-39 dBm,11 ms,2.50 Mbps,2.23 Mbps,89%
16,User_5,Online_Gaming,-60 dBm,17 ms,2.00 Mbps,0.87 Mbps,44%
16,User_6,Background,-38 dBm,9 ms,0.80 Mbps,0.56 Mbps,70%
16,User_7,Web_Browsing,-36 dBm,10 ms,1.20 Mbps,1.07 Mbps,89%
16,User_8,IoT_Temp,-45 dBm,15 ms,0.10 Mbps,0.07 Mbps,73%
16,User_9,Video_Streaming,-75 dBm,21 ms,2.00 Mbps,0.54 Mbps,27%
16,User_10,Emergency,-31 dBm,9 ms,5.00 Mbps,4.36 Mbps,87%
16,User_11,Video_Call,-51 dBm,16 ms,3.00 Mbps,1.92 Mbps,64%
16,User_12,Voice_Call,-47 dBm,15 ms,1.50 Mbps,1.34 Mbps,89%
16,User_13,Streaming,-41 dBm,9 ms,2.50 Mbps,1.76 Mbps,71%
16,User_14,Online_Gaming,-50 dBm,15 ms,2.00 Mbps,1.66 Mbps,83%
16,User_15,Background,-55 dBm,16 ms,0.80 Mbps,0.65 Mbps,81%
16,User_16,Web_Browsing,-54 dBm,13 ms,1.20 Mbps,1.04 Mbps,86%
16,User_17,IoT_Temp,-42 dBm,10 ms,0.10 Mbps,0.09 Mbps,88%
16,User_18,Video_Streaming,-65 dBm,20 ms,2.00 Mbps,0.52 Mbps,26%
16,User_19,Emergency,-62 dBm,16 ms,5.00 Mbps,0.82 Mbps,16%
16,User_20,Video_Call,-51 dBm,12 ms,3.00 Mbps,1.65 Mbps,55%
16,User_21,Voice_Call,-49 dBm,16 ms,1.50 Mbps,1.09 Mbps,72%
16,User_22,Streaming,-43 dBm,14 ms,2.50 Mbps,2.18 Mbps,87%
16,User_23,Online_Gaming,-43 dBm,14 ms,2.00 Mbps,1.40 Mbps,70%
16,User_24,Background,-63 dBm,19 ms,0.80 Mbps,0.59 Mbps,74%
16,User_25,Web_Browsing,-49 dBm,12 ms,1.20 Mbps,0.88 Mbps,73%
16,User_26,IoT_Temp,-53 dBm,15 ms,0.10 Mbps,0.09 Mbps,85%
16,User_27,Video_Streaming,-46 dBm,14 ms,2.00 Mbps,1.54 Mbps,77%
16,User_28,Emergency,-55 dBm,17 ms,5.00 Mbps,1.61 Mbps,32%
16,User_29,Video_Call,-49 dBm,15 ms,3.00 Mbps,2.01 Mbps,67%
16,User_30,Voice_Call,-36 dBm,9 ms,1.50 Mbps,1.18 Mbps,79%
16,User_31,Streaming,-46 dBm,14 ms,2.50 Mbps,2.17 Mbps,87%
16,User_32,Online_Gaming,-58 dBm,17 ms,2.00 Mbps,1.08 Mbps,54%
16,User_33,Background,-63 dBm,18 ms,0.80 Mbps,0.68 Mbps,86%
16,User_34,Web_Browsing,-74 dBm,22 ms,1.20 Mbps,0.45 Mbps,38%
16,User_35,IoT_Temp,-39 dBm,10 ms,0.10 Mbps,0.08 Mbps,85%
16,User_36,Video_Streaming,-64 dBm,17 ms,2.00 Mbps,0.57 Mbps,29%
16,User_37,Emergency,-47 dBm,15 ms,5.00 Mbps,2.75 Mbps,55%
16,User_38,Video_Call,-40 dBm,12 ms,3.00 Mbps,2.21 Mbps,74%
16,User_39,Voice_Call,-65 dBm,17 ms,1.50 Mbps,0.50 Mbps,33%
16,User_40,Streaming,-73 dBm,20 ms,2.50 Mbps,0.50 Mbps,20%
16,User_41,Online_Gaming,-53 dBm,17 ms,2.00 Mbps,1.69 Mbps,85%
16,User_42,Background,-36 dBm,12 ms,0.80 Mbps,0.60 Mbps,75%
16,User_43,Web_Browsing,-52 dBm,17 ms,1.20 Mbps,0.85 Mbps,71%
16,User_44,IoT_Temp,-54 dBm,15 ms,0.10 Mbps,0.08 Mbps,82%
16,User_45,Video_Streaming,-56 dBm,18 ms,2.00 Mbps,1.43 Mbps,71%
16,User_46,Emergency,-48 dBm,13 ms,5.00 Mbps,2.32 Mbps,46%
16,User_47,Video_Call,-49 dBm,13 ms,3.00 Mbps,2.11 Mbps,70%
16,User_48,Voice_Call,-55 dBm,17 ms,1.50 Mbps,1.06 Mbps,70%
16,User_49,Streaming,-36 dBm,12 ms,2.50 Mbps,2.20 Mbps,88%
16,User_50,Online_Gaming,-47 dBm,14 ms,2.00 Mbps,1.42 Mbps,71%
16,User_51,Background,-65 dBm,19 ms,0.80 Mbps,0.50 Mbps,63%
16,User_52,Web_Browsing,-68 dBm,17 ms,1.20 Mbps,0.45 Mbps,38%
16,User_53,IoT_Temp,-42 dBm,11 ms,0.10 Mbps,0.07 Mbps,73%
16,User_54,Video_Streaming,-43 dBm,12 ms,2.00 Mbps,1.77 Mbps,88%
16,User_55,Emergency,-35 dBm,8 ms,5.00 Mbps,3.75 Mbps,75%
16,User_56,Video_Call,-57 dBm,18 ms,3.00 Mbps,1.38 Mbps,46%
16,User_57,Voice_Call,-58 dBm,17 ms,1.50 Mbps,1.06 Mbps,70%
16,User_58,Streaming,-77 dBm,20 ms,2.50 Mbps,0.53 Mbps,21%
16,User_59,Online_Gaming,-60 dBm,17 ms,2.00 Mbps,0.85 Mbps,43%
16,User_60,Background,-80 dBm,24 ms,0.80 Mbps,0.51 Mbps,63%
16,User_61,Web_Browsing,-75 dBm,19 ms,1.20 Mbps,0.51 Mbps,43%
16,User_62,IoT_Temp,-44 dBm,13 ms,0.10 Mbps,0.08 Mbps,78%
16,User_63,Video_Streaming,-46 dBm,15 ms,2.00 Mbps,1.45 Mbps,73%
16,User_64,Emergency,-57 dBm,16 ms,5.00 Mbps,1.41 Mbps,28%
16,User_65,Video_Call,-58 dBm,17 ms,3.00 Mbps,1.00 Mbps,33%
16,User_66,Voice_Call,-43 dBm,10 ms,1.50 Mbps,1.08 Mbps,72%
16,User_67,Streaming,-60 dBm,17 ms,2.50 Mbps,1.01 Mbps,40%
16,User_68,Online_Gaming,-39 dBm,12 ms,2.00 Mbps,1.78 Mbps,89%
16,User_69,Background,-61 dBm,15 ms,0.80 Mbps,0.63 Mbps,79%
16,User_70,Web_Browsing,-47 dBm,15 ms,1.20 Mbps,0.94 Mbps,78%
16,User_71,IoT_Temp,-64 dBm,17 ms,0.10 Mbps,0.08 Mbps,75%
16,User_72,Video_Streaming,-49 dBm,16 ms,2.00 Mbps,1.68 Mbps,84%
16,User_73,Emergency,-42 dBm,10 ms,5.00 Mbps,3.16 Mbps,63%
16,User_74,Video_Call,-49 dBm,16 ms,3.00 Mbps,2.07 Mbps,69%
16,User_75,Voice_Call,-82 dBm,23 ms,1.50 Mbps,0.80 Mbps,54%
16,User_76,Streaming,-63 dBm,18 ms,2.50 Mbps,0.73 Mbps,29%
16,User_77,Online_Gaming,-47 dBm,11 ms,2.00 Mbps,1.60 Mbps,80%
16,User_78,Background,-52 dBm,17 ms,0.80 Mbps,0.66 Mbps,83%
16,User_79,Web_Browsing,-51 dBm,12 ms,1.20 Mbps,0.97 Mbps,81%
16,User_80,IoT_Temp,-43 dBm,14 ms,0.10 Mbps,0.07 Mbps,72%
16,User_81,Video_Streaming,-38 dBm,10 ms,2.00 Mbps,1.71 Mbps,86%
16,User_82,Emergency,-78 dBm,20 ms,5.00 Mbps,0.57 Mbps,11%
16,User_83,Video_Call,-44 dBm,12 ms,3.00 Mbps,2.59 Mbps,86%
16,User_84,Voice_Call,-39 dBm,11 ms,1.50 Mbps,1.29 Mbps,86%
16,User_85,Streaming,-38 dBm,10 ms,2.50 Mbps,2.01 Mbps,81%
16,User_86,Online_Gaming,-58 dBm,17 ms,2.00 Mbps,1.08 Mbps,54%
16,User_87,Background,-51 dBm,12 ms,0.80 Mbps,0.58 Mbps,73%
16,User_88,Web_Browsing,-50 dBm,16 ms,1.20 Mbps,0.90 Mbps,75%
16,User_89,IoT_Temp,-47 dBm,12 ms,0.10 Mbps,0.08 Mbps,80%
16,User_90,Video_Streaming,-39 dBm,10 ms,2.00 Mbps,1.68 Mbps,84%
17,User_1,Emergency,-43 dBm,10 ms,5.00 Mbps,3.32 Mbps,66%
17,User_2,Video_Call,-54 dBm,15 ms,3.00 Mbps,1.41 Mbps,47%
17,User_3,Voice_Call,-58 dBm,17 ms,1.50 Mbps,1.26 Mbps,84%
17,User_4,Streaming,-46 dBm,15 ms,2.50 Mbps,2.16 Mbps,87%
17,User_5,Online_Gaming,-52 dBm,12 ms,2.00 Mbps,1.71 Mbps,86%
17,User_6,Background,-34 dBm,9 ms,0.80 Mbps,0.58 Mbps,73%
17,User_7,Web_Browsing,-38 dBm,9 ms,1.20 Mbps,0.86 Mbps,71%
17,User_8,IoT_Temp,-40 dBm,13 ms,0.10 Mbps,0.09 Mbps,90%
17,User_9,Video_Streaming,-65 dBm,20 ms,2.00 Mbps,0.49 Mbps,25%
17,User_10,Emergency,-40 dBm,12 ms,5.00 Mbps,3.40 Mbps,68%
17,User_11,Video_Call,-53 dBm,17 ms,3.00 Mbps,1.72 Mbps,57%
17,User_12,Voice_Call,-54 dBm,13 ms,1.50 Mbps,1.07 Mbps,72%
17,User_13,Streaming,-35 dBm,8 ms,2.50 Mbps,2.04 Mbps,81%
17,User_14,Online_Gaming,-53 dBm,17 ms,2.00 Mbps,1.71 Mbps,85%
17,User_15,Background,-52 dBm,17 ms,0.80 Mbps,0.66 Mbps,82%
17,User_16,Web_Browsing,-45 dBm,11 ms,1.20 Mbps,0.84 Mbps,70%
17,User_17,IoT_Temp,-44 dBm,11 ms,0.10 Mbps,0.08 Mbps,84%
17,User_18,Video_Streaming,-67 dBm,19 ms,2.00 Mbps,0.48 Mbps,24%
17,User_19,Emergency,-64 dBm,18 ms,5.00 Mbps,0.70 Mbps,14%
17,User_20,Video_Call,-51 dBm,16 ms,3.00 Mbps,2.03 Mbps,68%
17,User_21,Voice_Call,-43 dBm,14 ms,1.50 Mbps,1.31 Mbps,87%
17,User_22,Streaming,-53 dBm,15 ms,2.50 Mbps,1.62 Mbps,65%
17,User_23,Online_Gaming,-49 dBm,15 ms,2.00 Mbps,1.67 Mbps,84%
17,User_24,Background,-58 dBm,14 ms,0.80 Mbps,0.64 Mbps,79%
17,User_25,Web_Browsing,-51 dBm,15 ms,1.20 Mbps,1.06 Mbps,89%
17,User_26,IoT_Temp,-66 dBm,17 ms,0.10 Mbps,0.09 Mbps,87%
17,User_27,Video_Streaming,-42 dBm,11 ms,2.00 Mbps,1.63 Mbps,81%
17,User_28,Emergency,-46 dBm,11 ms,5.00 Mbps,2.92 Mbps,58%
17,User_29,Video_Call,-53 dBm,13 ms,3.00 Mbps,1.54 Mbps,51%
17,User_30,Voice_Call,-37 dBm,11 ms,1.50 Mbps,1.06 Mbps,71%
17,User_31,Streaming,-43 dBm,13 ms,2.50 Mbps,2.20 Mbps,88%
17,User_32,Online_Gaming,-53 dBm,15 ms,2.00 Mbps,1.75 Mbps,87%
17,User_33,Background,-59 dBm,18 ms,0.80 Mbps,0.63 Mbps,79%
17,User_34,Web_Browsing,-80 dBm,24 ms,1.20 Mbps,0.50 Mbps,42%
17,User_35,IoT_Temp,-42 dBm,11 ms,0.10 Mbps,0.08 Mbps,79%
17,User_36,Video_Streaming,-55 dBm,14 ms,2.00 Mbps,1.60 Mbps,80%
17,User_37,Emergency,-54 dBm,13 ms,5.00 Mbps,1.97 Mbps,39%
17,User_38,Video_Call,-40 dBm,9 ms,3.00 Mbps,2.40 Mbps,80%
17,User_39,Voice_Call,-65 dBm,19 ms,1.50 Mbps,0.51 Mbps,34%
17,User_40,Streaming,-81 dBm,24 ms,2.50 Mbps,0.51 Mbps,20%
17,User_41,Online_Gaming,-51 dBm,14 ms,2.00 Mbps,1.53 Mbps,77%
17,User_42,Background,-46 dBm,13 ms,0.80 Mbps,0.70 Mbps,87%
17,User_43,Web_Browsing,-55 dBm,17 ms,1.20 Mbps,0.99 Mbps,83%
17,User_44,IoT_Temp,-55 dBm,16 ms,0.10 Mbps,0.08 Mbps,81%
17,User_45,Video_Streaming,-61 dBm,15 ms,2.00 Mbps,0.84 Mbps,42%
17,User_46,Emergency,-47 dBm,13 ms,5.00 Mbps,2.54 Mbps,51%
17,User_47,Video_Call,-42 dBm,13 ms,3.00 Mbps,2.14 Mbps,71%
17,User_48,Voice_Call,-51 dBm,12 ms,1.50 Mbps,1.23 Mbps,82%
17,User_49,Streaming,-38 dBm,10 ms,2.50 Mbps,1.97 Mbps,79%
17,User_50,Online_Gaming,-39 dBm,9 ms,2.00 Mbps,1.56 Mbps,78%
17,User_51,Background,-62 dBm,16 ms,0.80 Mbps,0.72 Mbps,90%
17,User_52,Web_Browsing,-61 dBm,18 ms,1.20 Mbps,0.85 Mbps,70%
17,User_53,IoT_Temp,-41 dBm,9 ms,0.10 Mbps,0.09 Mbps,85%
17,User_54,Video_Streaming,-37 dBm,12 ms,2.00 Mbps,1.75 Mbps,87%
17,User_55,Emergency,-43 dBm,14 ms,5.00 Mbps,3.12 Mbps,62%
17,User_56,Video_Call,-56 dBm,15 ms,3.00 Mbps,1.50 Mbps,50%
17,User_57,Voice_Call,-57 dBm,16 ms,1.50 Mbps,1.35 Mbps,90%
17,User_58,Streaming,-80 dBm,22 ms,2.50 Mbps,0.46 Mbps,19%
17,User_59,Online_Gaming,-60 dBm,18 ms,2.00 Mbps,1.07 Mbps,53%
17,User_60,Background,-72 dBm,21 ms,0.80 Mbps,0.43 Mbps,54%
17,User_61,Web_Browsing,-74 dBm,19 ms,1.20 Mbps,0.44 Mbps,37%
17,User_62,IoT_Temp,-57 dBm,18 ms,0.10 Mbps,0.08 Mbps,83%
17,User_63,Video_Streaming,-41 dBm,12 ms,2.00 Mbps,1.42 Mbps,71%
17,User_64,Emergency,-52 dBm,15 ms,5.00 Mbps,1.89 Mbps,38%
17,User_65,Video_Call,-57 dBm,15 ms,3.00 Mbps,1.29 Mbps,43%
17,User_66,Voice_Call,-53 dBm,17 ms,1.50 Mbps,1.07 Mbps,71%
17,User_67,Streaming,-58 dBm,16 ms,2.50 Mbps,1.02 Mbps,41%
17,User_68,Online_Gaming,-34 dBm,11 ms,2.00 Mbps,1.61 Mbps,81%
17,User_69,Background,-64 dBm,18 ms,0.80 Mbps,0.65 Mbps,81%
17,User_70,Web_Browsing,-44 dBm,14 ms,1.20 Mbps,1.05 Mbps,87%
17,User_71,IoT_Temp,-52 dBm,16 ms,0.10 Mbps,0.07 Mbps,70%
17,User_72,Video_Streaming,-48 dBm,13 ms,2.00 Mbps,1.42 Mbps,71%
17,User_73,Emergency,-44 dBm,12 ms,5.00 Mbps,3.05 Mbps,61%
17,User_74,Video_Call,-52 dBm,15 ms,3.00 Mbps,1.77 Mbps,59%
17,User_75,Voice_Call,-69 dBm,18 ms,1.50 Mbps,0.56 Mbps,37%
17,User_76,Streaming,-54 dBm,14 ms,2.50 Mbps,1.69 Mbps,68%
17,User_77,Online_Gaming,-50 dBm,16 ms,2.00 Mbps,1.60 Mbps,80%
17,User_78,Background,-47 dBm,15 ms,0.80 Mbps,0.64 Mbps,81%
17,User_79,Web_Browsing,-49 dBm,13 ms,1.20 Mbps,0.89 Mbps,74%
17,User_80,IoT_Temp,-49 dBm,12 ms,0.10 Mbps,0.08 Mbps,77%
17,User_81,Video_Streaming,-46 dBm,15 ms,2.00 Mbps,1.51 Mbps,75%
17,User_82,Emergency,-72 dBm,22 ms,5.00 Mbps,0.58 Mbps,12%
17,User_83,Video_Call,-37 dBm,9 ms,3.00 Mbps,2.32 Mbps,77%
17,User_84,Voice_Call,-48 dBm,14 ms,1.50 Mbps,1.22 Mbps,81%
17,User_85,Streaming,-48 dBm,13 ms,2.50 Mbps,1.78 Mbps,71%
17,User_86,Online_Gaming,-53 dBm,16 ms,2.00 Mbps,1.41 Mbps,71%
17,User_87,Background,-55 dBm,17 ms,0.80 Mbps,0.70 Mbps,88%
17,User_88,Web_Browsing,-41 dBm,10 ms,1.20 Mbps,0.99 Mbps,82%
17,User_89,IoT_Temp,-57 dBm,17 ms,0.10 Mbps,0.09 Mbps,86%
17,User_90,Video_Streaming,-42 dBm,13 ms,2.00 Mbps,1.68 Mbps,84%
18,User_1,Emergency,-50 dBm,13 ms,5.00 Mbps,2.60 Mbps,52%
18,User_2,Video_Call,-55 dBm,13 ms,3.00 Mbps,1.46 Mbps,49%
18,User_3,Voice_Call,-52 dBm,16 ms,1.50 Mbps,1.32 Mbps,88%
18,User_4,Streaming,-43 dBm,10 ms,2.50 Mbps,2.04 Mbps,82%
